うんちとり,うんち取り,うんち取り,ウンチ取り
うんぬん,云々,云々,云云
うんのう,蘊奥,薀奥,蘊奥
うんぱん,運搬,運ぱん,運搬
うんまかせ,運任せ,運まかせ,運任せ
うんもん,雲文,雲文,雲紋
うんりゅう,雲竜,雲竜,雲龍
うーろん,ウーロン,烏竜,烏龍
え,絵,画,畫,絵
えあわせ,絵合わせ,絵合,絵合せ,絵合わせ
えいが,栄華,栄花,栄華,榮花
えいこう,曳光,えい光,曳光
えいこう,曳航,えい航,曳航
えいこう,曳行,えい行,曳行
えいご,英語,えい語,英語
えいご,穎悟,穎悟,英悟,頴悟
えいさい,英才,穎才,英才,頴才
えいしょ,郢書,えい書,郢書
えいじ,嬰児,嬰児,えい児
えいせい,衛星,えい星,衛星
えいせい,衛生,えい生,衛生
えいぞう,映像,えい像,映像
えいたつ,栄達,栄達,頴達
えいたん,詠嘆,詠嘆,詠歎
えいち,英知,叡智,叡知,英智,英知
えいちゅう,営中,営中,營中
えいてん,栄典,栄典,榮典
えいなき,酔い泣き,酔い泣き,酔ひ泣き
えいまい,英邁,英まい,英邁
えいまん,盈満,盈満,盈滿
えいゆう,英雄,英ゆう,英雄
えいよう,栄養,営養,栄養
えいり,絵入り,ゑ入,絵入,絵入り
えいり,営理,営理,營理
ええ,良い,佳え,善え,好え,宜え,快え,悦え,良え
えおとめ,可愛少女,可愛少女,愛少女
えかき,絵書き,絵かき,絵描き,絵書き
えがお,笑顔,咲顔,笑顔
えがかす,描かす,描かす,画かす
えがく,描く,描く,画く
えがける,描く,描ける,画ける
えき,駅,駅,驛
えきうり,駅売り,駅売,駅売り
えきか,液化,えき化,液化
えきしゃ,駅舎,駅しゃ,駅舎
えきそば,駅蕎麦,駅そば,駅蕎麦
えきたい,液体,えき体,液体
えきどめ,駅止め,駅どめ,駅止め,駅留め
えきなか,駅中,駅ナカ,駅中
えくぼ,靨,笑くぼ,笑窪,靨
えぐみ,えぐみ,えぐ味,エグ味
えぐりほり,抉り掘り,えぐり掘,抉り掘り
えぐる,抉る,剔る,抉ぐる,抉る
えぐれる,抉れる,刳れる,抉れる
えこ,会古,会古,會古
えこう,回向,回向,廻向
えごま,荏胡麻,荏ごま,荏子,荏胡麻
えごまゆ,荏胡麻油,エゴマ油,荏胡麻油
えさうち,餌打ち,エサ打ち,餌打ち
えさおち,餌落ち,エサ落ち,餌落ち
えさかけ,餌掛け,餌かけ,餌掛け
えさがし,絵捜し,絵捜し,絵探し
えさづくり,餌作り,餌づくり,餌作り
えさづり,餌釣り,エサ釣り,餌釣り
えさとり,餌取り,エサ取り,餌取り
えさねらい,餌狙い,エサ狙い,餌狙い
えさば,餌場,えさ場,エサ場,餌場
えさばこ,餌箱,えさ箱,エサ箱,餌ばこ,餌箱
えさぶくろ,餌袋,えさ袋,餌袋
えさやり,餌遣り,餌やり,餌遣り
えし,絵師,画師,絵師
えしん,回心,回心,廻心
えせ,似非,似而非,似非
えせもの,似非者,えせ者,似非者
えぞうし,絵双紙,絵双紙,絵草紙
えたい,得体,得たい,得体
えだうち,枝打ち,えだ打ち,枝打,枝打ち
えだおとし,枝落とし,枝落とし,枝落し
えだがり,枝刈り,枝刈,枝刈り
えだがわり,枝変わり,枝がわり,枝変わり
えだこ,絵凧,絵だこ,絵凧
えだざし,枝差し,枝ざし,枝差し
えだす,枝す,枝す,枝ス
えだつぎ,枝継ぎ,枝接ぎ,枝継ぎ
えだづくり,枝作り,枝づくり,枝作り
えだぶね,枝船,枝舟,枝船
えだぶり,枝振り,枝ぶり,枝振り
えだぼうき,枝箒,枝ぼうき,枝箒
えだまめ,枝豆,えだ豆,枝豆
えだもの,枝物,枝もの,枝物
えだわかれ,枝分かれ,枝わかれ,枝分かれ,枝分れ,枝別れ
えだん,え段,え段,エ段
えつけ,絵付け,絵つけ,絵付,絵付け
えつれき,閲歴,閲歴,閲歷
えづけ,餌付け,え付け,餌づけ,餌付け
えてこう,得手公,エテ公,得手公
えとい,餌樋,餌とい,餌樋
えとき,絵解き,絵解,絵解き
えどっこ,江戸っ子,江戸っ児,江戸っ子
えにしだ,エニシダ,金雀児,金雀枝,金雀花
えにち,恵日,恵日,慧日
えのぐ,絵の具,絵のぐ,絵の具,絵具
えのころぐさ,狗尾草,えのころ草,狗尾草
えはがき,絵葉書,絵はがき,絵ハガキ,絵葉書
えひめ,兄姫,兄姫,兄比売
えび,蝦,海老,蛯,蝦,鰕
えびあし,海老足,えび足,海老足
えびいも,蝦芋,えび芋,海老芋,蝦芋
えびいり,海老入り,エビ入り,海老入り
えびいろ,葡萄色,えび色,葡萄色
えびかま,蝦釜,海老釜,蝦釜
えびがため,海老固め,エビ固め,海老固め
えびす,夷,夷,恵美須,戎
えびすうた,夷歌,えびす歌,夷歌
えびすがお,恵比須顔,えびす顔,恵比寿顔,恵比須顔
えびすこう,恵比須講,えびす講,夷講,恵比寿講,恵比須講
えびぞめ,葡萄染め,えび染め,葡萄染,葡萄染め
えびぞり,蝦反り,えび反り,蝦反り
えびちゃ,葡萄茶,えび茶,海老茶,葡萄茶
えびてん,海老天,えび天,エビ天,海老天
えびね,海老根,えび根,海老根,蝦根
えびまめ,蝦豆,エビ豆,蝦豆
えふだ,絵札,絵ふだ,絵札
えぶみ,絵踏み,絵踏,絵踏み
えほう,恵方,吉方,恵方
えほん,絵本,會本,画本,絵本,艶本
えまき,絵巻,画巻,畫卷,絵巻
えまきもの,絵巻物,畫卷物,絵まき物,絵巻物
えみし,蝦夷,戎夷,蝦夷
えもん,衛門,右衛門,衛門
えもん,衣紋,衣文,衣紋
えらあらい,鰓洗い,エラ洗い,鰓洗い
えらい,偉い,偉い,豪い
えらこきゅう,エラ呼吸,えら呼吸,エラ呼吸
えらじか,篦鹿,えら鹿,エラ鹿
えらぶ,選ぶ,択ぶ,撰ぶ,選ぶ
えらぶた,鰓蓋,エラ蓋,鰓蓋
えらぶつ,偉物,偉物,豪物
えらべる,選ぶ,択べる,撰べる,選べる
えり,襟,衿,襟
えりあし,襟足,えり足,衿あし,衿足,襟あし,襟足
えりうら,襟裏,衿裏,襟裏
えりかざり,襟飾り,えり飾り,衿飾り,襟飾り
えりかた,襟肩,えり肩,衿肩,襟肩
えりがみ,襟髪,衿がみ,襟がみ,襟髪
えりがわ,襟側,衿側,襟側
えりくび,襟首,えり首,エリ首,衿くび,衿首,襟くび,襟頸,襟首
えりぐり,襟刳り,衿ぐり,襟ぐり,襟刳,襟刳り
えりごのみ,選り好み,えり好み,選り好み
えりさき,襟先,えり先,衿先,襟先
えりしん,襟芯,衿芯,襟芯
えりぜに,撰り銭,撰り銭,撰銭
えりたけ,襟丈,衿丈,襟丈
えりつき,襟付き,衿つき,襟付き
えりぬき,選り抜き,えり抜き,選りぬき,選り抜き
えりはば,襟幅,衿幅,襟幅
えりまき,襟巻,えり巻,襟巻,襟巻き
えりまわり,襟回り,エリ回り,衿まわり,襟まわり,襟回り
えりもと,襟元,えり元,エリ元,衿もと,衿元,襟もと,襟元
える,彫る,彫る,鐫る
える,得る,得る,獲る
えれえ,偉い,偉え,豪え
えん,冤,冤,寃
えん,縁,椽,緣,縁
えん,苑,苑,菀
えんえい,掩映,掩映,掩暎
えんか,演歌,演歌,艶歌
えんか,煙火,烟火,煙火
えんか,煙霞,烟霞,煙霞
えんかん,塩乾,塩乾,塩干
えんがい,円買い,円買,円買い
えんきり,縁切り,縁切,縁切り
えんぎ,演技,演戯,演技
えんぎもの,縁起物,縁起もの,縁起物
えんぐみ,縁組,縁組,縁組み
えんご,縁語,緣語,縁語
えんざ,円座,円坐,円座
えんざい,冤罪,えん罪,冤罪
えんしょう,援蒋,援蒋,援蔣
えんしょう,煙硝,烟硝,煙硝
えんしょう,焔硝,焔硝,焰硝
えんじ,燕脂,燕脂,臙脂
えんじょ,援助,えん助,援助
えんすい,円錐,円すい,円錐
えんせい,厭世,えん世,厭世
えんぜい,塩税,塩税,鹽税
えんぜつ,演説,演舌,演説
えんそう,演奏,演そう,演奏
えんたい,掩体,えん体,掩体
えんだて,円建て,円建,円建て
えんだん,縁談,緣談,縁談
えんち,園地,園地,苑地
えんち,園池,園池,苑池
えんつづき,縁続き,縁つづき,縁続き
えんづき,縁付き,縁付,縁付き,縁着き
えんづく,縁付ける,縁づく,縁付く
えんてい,堰堤,えん堤,堰堤
えんとう,厭祷,厭祷,厭禱
えんとう,延灯,延灯,延燈
えんどう,豌豆,腕豆,豌豆
えんどおい,縁遠い,縁どおい,縁遠い
えんにょう,廴繞,廴繞,延繞
えんのした,縁の下,えんの下,縁の下
えんばく,燕麦,燕麦,えん麦,エン麦
えんばらい,円払い,円払,円払い
えんばん,円盤,円ばん,円盤
えんぱ,煙波,烟波,煙波
えんび,燕尾,えん尾,燕尾
えんび,艶美,艶美,艷美
えんぴつ,鉛筆,えん筆,鉛筆
えんま,円磨,円摩,円磨
えんまちょう,閻魔帳,えんま帳,閻魔帳
えんむ,煙霧,烟霧,煙霧
えんや,艶冶,艶冶,艷冶
えんらく,宴楽,宴楽,燕楽
えんりゅう,炎竜,炎竜,炎龍
えんれい,艶麗,えん麗,艶麗,艷麗
おあいそ,御愛想,お愛想,御愛想
おあし,御足,お足,お銭,御足
おい,老い,老,老い,老ひ
おいあみ,追い網,追い網,追網
おいうち,追い打ち,追いうち,追い打ち,追い撃ち,追い討ち,追打ち,追撃ち,追討ち
おいえげい,御家芸,お家芸,御家芸
おいえりゅう,御家流,お家流,御家流
おいおとし,追落とし,追い落とし,追落し,追落とし
おいかぜ,追い風,追い風,追ひ風
おいがつお,追い鰹,追いがつお,追い鰹
おいこし,追い越し,追い越し,追越,追越し
おいこみ,追い込み,追い込み,追込み
おいさがり,生い下がり,生い下がり,生ひさがり
おいさき,老い先,老いさき,老い先,老先
おいずり,笈摺,笈摺,笈摺り
おいせん,追い銭,追い銭,追銭
おいたち,生い立ち,生いたち,生い立ち,生立,生立ち
おいだき,追い焚き,追いだき,追い炊き,追い焚き,追炊き,追焚き
おいだし,追い出し,追い出し,追出し
おいだしへや,追い出し部屋,追い出し部屋,追出し部屋
おいつき,追い付き,追いつき,追い付き
おいはぎ,追い剥ぎ,追いはぎ,追い剝ぎ,追い剥ぎ,追剝,追剝ぎ,追剥
おいばね,追い羽根,追い羽根,追羽根
おいばら,追い腹,追い腹,追腹
おいばらい,追い払い,追い払,追い払い,追払,追払い
おいぼれ,老耄,老いぼれ,老ぼれ,老耄
おいめ,負い目,負い目,負ひ目,負目
おいわい,御祝い,お祝い,御祝い
おう,追う,趁う,追う,逐う
おうえん,応援,応えん,応援
おうか,桜花,桜花,桜華
おうかん,王冠,王かん,王冠
おうきゅうてあて,応急手当て,応急手当,応急手当て
おうぎ,奥義,奥儀,奥義
おうぎがた,扇形,おうぎ形,扇型,扇形
おうこく,王国,王国,王國
おうごん,黄ごん,黄ごん,黄芩
おうし,雄牛,牡牛,雄ウシ,雄牛
おうしい,悪々しい,悪々しい,惡々しい
おうしざ,牡牛座,おうし座,牡牛座
おうしゅう,応酬,応しゅう,応酬
おうしょう,応召,応召,應召
おうす,御薄,お薄,御薄
おうた,御歌,お歌,御歌
おうたい,応対,応対,応待
おうだん,横断,横だん,横断
おうだん,黄疸,黄だん,黄疸
おうち,楝,楝,樗
おうちょう,応徴,応徴,應徴
おうてくるわ,追手郭,追手曲輪,追手郭
おうと,嘔吐,おう吐,呕吐,嘔吐
おうとう,王党,王党,王黨
おうな,媼,媼,嫗
おうなつ,押捺,押なつ,押捺
おうのう,懊悩,おう悩,懊悩
おうばん,椀飯,垸飯,椀飯
おうばんぶるまい,大盤振る舞い,椀飯振る舞い,椀飯振舞,椀飯振舞い
おうべい,欧米,欧米,歐米
おうま,牡馬,牡馬,雄馬
おうよう,応用,応用,應用
おうらい,往来,往来,徃來
おうりょう,黄竜,黄竜,黄龍
おうりん,黄燐,黄りん,黄リン,黄燐
おうれん,黄連,黄蓮,黄連
おえかき,お絵描き,お絵描き,お絵書き,御絵描き,御絵書き
おえら,お偉,お偉,御偉
おえらがた,御偉方,おえら方,お偉方,御偉方
おえる,終える,了える,卒える,終える
おえる,負う,負える,負へる
おおあくび,大欠伸,大あくび,大欠伸
おおあご,大顎,大あご,大顎
おおあたり,大当たり,大当たり,大当り
おおあばれ,大暴れ,大あばれ,大暴れ
おおあり,大有り,大あり,大有り
おおあわて,大慌て,おお慌て,大あわて,大慌て
おおい,覆い,葢,蔽い,被い,覆い
おおいかぶせ,覆い被せ,覆いかぶせ,覆い被せ
おおいそがし,大忙し,大いそがし,大忙し
おおいそぎ,大急ぎ,大いそぎ,大急ぎ
おおいぬざ,大犬座,おおいぬ座,大犬座
おおいばり,大威張り,大いばり,大威張り
おおいびき,大鼾,大いびき,大鼾
おおいもの,覆い物,覆い物,覆物
おおいり,大入り,大入,大入り
おおいりぶくろ,大入り袋,大入り袋,大入袋
おおう,覆う,掩う,蓋う,蔽う,被う,覆う
おおうそ,大嘘,大ウソ,大嘘,大噓
おおうりだし,大売り出し,大売り出し,大売出し
おおえる,覆う,被える,覆える
おおおじ,大伯父,大伯父,大叔父
おおおば,大伯母,大伯母,大叔母
おおかがみ,大鏡,大カガミ,大鏡
おおかご,大籠,大かご,大籠
おおかた,大方,おほ方,大方
おおかみおとこ,狼男,おおかみ男,狼男
おおかみざ,狼座,おおかみ座,狼座
おおかみむすめ,狼娘,オオカミ娘,狼娘
おおがた,大型,大型,大形
おおがら,大柄,大がら,大柄
おおきい,大きい,大い,大きい,巨きい
おおきみ,大君,大君,大王,王,阿輩雞弥,阿輩雞彌
おおぎり,大切り,大切り,大喜利
おおくくり,大括り,大括,大括り
おおぐい,大食い,大ぐい,大喰い,大食い
おおぐま,大熊,大ぐま,大熊
おおぐまざ,大熊座,おおぐま座,大熊座
おおぐらい,大食らい,大喰らい,大食らい
おおけやき,大欅,大ケヤキ,大欅
おおげんか,大喧嘩,大げんか,大ゲンカ,大喧嘩
おおごと,大事,大ごと,大事
おおさかずき,大杯,大杯,大盃
おおさじ,大匙,大さじ,大サジ,大匙
おおさわぎ,大騒ぎ,おお騒ぎ,大さわぎ,大騒ぎ
おおざめ,大鮫,大ざめ,大鮫
おおざらい,大浚い,大浚,大浚い,大ざらい
おおざらえ,大浚え,大ざらえ,大浚え
おおざる,大猿,大猿,巨猿
おおし,多い,多し,衆し
おおしい,雄々しい,男々しい,男男しい,雄々しい,雄おしい,雄雄しい
おおしか,大鹿,大シカ,大鹿,麋
おおしけ,大時化,大しけ,大時化
おおしまつむぎ,大島紬,大島つむぎ,大島紬
おおせる,果せる,果せる,遂せる
おおぜい,大勢,多ぜい,多勢,大ぜい,大勢
おおぜき,大堰,大ぜき,大堰
おおぜり,大迫り,大ぜり,大迫り
おおたか,大鷹,大たか,大鷹
おおたちまわり,大立ち回り,大立ち回り,大立回り
おおたぬき,大狸,大ダヌキ,大狸
おおだすかり,大助かり,大だすかり,大助かり
おおだてもの,大立て者,大立て者,大立者
おおつごもり,大晦,大つごもり,大ツゴモリ,大晦
おおつぶ,大粒,大つぶ,大粒
おおづかみ,大掴み,大づかみ,大掴み
おおづくり,大作り,大作り,大造り
おおづめ,大詰め,大づめ,大詰,大詰め
おおとろ,大とろ,大とろ,大トロ
おおどころ,大所,大どころ,大所
おおなき,大泣き,おお泣き,大泣き
おおなぎ,大凪,大なぎ,大凪
おおなた,大鉈,大なた,大ナタ,大鉈
おおなべ,大鍋,大なべ,大鍋
おおなみ,大波,大波,大浪
おおなり,大成り,大なり,大成り
おおなわ,大縄,大なわ,大縄
おおにぎわい,大賑わい,大にぎわい,大賑わい
おおのり,大乗り,大ノリ,大乗り
おおはし,大橋,大はし,大橋
おおはしゃぎ,大燥ぎ,大はしゃぎ,大ハシャギ,大燥ぎ
おおはずれ,大外れ,大はずれ,大外れ
おおはまり,大嵌まり,大ハマリ,大嵌まり
おおはやり,大流行,大はやり,大流行,大流行り
おおはらい,大祓,大はらい,大祓
おおばこ,車前草,大葉子,車前,車前草
おおばん,大判,大判,大版
おおばんぶるまい,大盤振る舞い,大盤振る舞い,大盤振舞,大盤振舞い
おおびけ,大引け,大引,大引け
おおびん,大瓶,大びん,大瓶
おおぶね,大船,大舟,大船
おおぶり,大振り,大ぶり,大振り
おおぶろしき,大風呂敷,大ぶろしき,大風呂敷
おおまけ,大負け,大マケ,大負け
おおまた,大股,大また,大股
おおまる,大丸,大マル,大丸
おおまわり,大回り,大まわり,大回り,大廻り
おおみえ,大見得,大見え,大見得
おおみかみ,大神,大御神,大神,太神
おおみけ,大御食,大御食,大御饌
おおみそか,大晦日,大みそか,大晦日
おおみたから,大御宝,大みたから,大御宝
おおむこう,大向こう,大むこう,大向こう
おおむね,概ね,大むね,大旨,概ね,概ネ
おおめ,大目,大目,大眼
おおもうけ,大儲け,大もうけ,大儲け
おおもて,大持て,大もて,大モテ,大持て
おおもと,大本,大もと,大元,大本
おおもり,大盛り,大もり,大盛,大盛り
おおやけ,公,公,公け
おおやけど,大火傷,大やけど,大火傷
おおやけばら,公腹,公ばら,公腹
おおやなぎ,大柳,大ヤナギ,大柳
おおよろこび,大喜び,大よろこび,大喜び
おおわざ,大技,大ワザ,大技
おおわし,大鷲,大わし,大ワシ,大鷲
おおわらい,大笑い,大わらい,大笑い
おかあさま,御母様,お母さま,お母様,御母様
おかいあげ,お買い上げ,お買い上げ,お買上げ
おかかごはん,御かか御飯,オカカご飯,御かか御飯
おかがみ,御鏡,お鏡,御鏡
おかき,御欠き,お欠き,御欠き
おかげ,御陰,お蔭,お陰,御蔭,御陰
おかげさま,御陰様,お蔭さま,お蔭様,お陰さま,お陰様,御陰様
おかげまいり,御陰参り,おかげ参り,お蔭参り,御蔭参り,御陰参り
おかし,御菓子,お菓子,御菓子
おかしい,可笑しい,可怪しい,可笑しい,怪訝しい
おかしみ,おかしみ,おかし味,可笑しみ,可笑味
おかしらつき,尾頭付き,尾頭つき,尾頭付,尾頭付き
おかずぐみ,御数組,オカズ組,御数組
おかずづくり,御数作り,おかず作り,御数作り
おかずづめ,御数詰め,オカズ詰め,御数詰め
おかせる,冒す,冒せる,冒る
おかっぱ,御河童,お河童,御河童
おかっぱあたま,お河童頭,おかっぱ頭,お河童頭,オカッパ頭
おかっぱがみ,お河童髪,おかっぱ髪,お河童髪
おかっぱすがた,御河童姿,オカッパ姿,御河童姿
おかっぴき,岡っ引き,岡っ引,岡っ引き
おかづり,陸釣り,おか釣り,陸釣,陸釣り
おかなみ,丘並,丘なみ,丘並
おかぼれ,岡惚れ,オカ惚れ,岡惚れ
おかまい,御構い,お構い,御構い
おかまおどり,おかま踊り,おかま踊り,オカマ踊り
おかまよばわり,おかま呼ばわり,おかま呼ばわり,オカマ呼ばわり
おかまわり,岡回り,岡回り,陸回り
おかみ,御上,お上,御上
おかめ,岡目,おか目,岡目
おかめはちもく,傍目八目,傍目八目,岡目八目
おかもち,岡持,おか持ち,岡持
おかやき,岡焼き,おか焼き,岡焼き
おかゆ,陸湯,おか湯,陸湯
おから,御殻,御殻,雪花菜
おからづめ,御殻詰め,おから詰め,御殻詰め
おがくず,大鋸屑,おが屑,オガ屑,大鋸屑
おがたまのき,小賀玉の木,小賀玉の木,黄心樹
おがみうち,拝み打ち,拝み打ち,拝み撃ち
おがむし,青香虫,悪香虫,青香虫
おがら,麻幹,苧がら,苧殻,麻幹
おき,燠,熾,燠
おき,置き,置き,置
おきあい,沖合い,おき合,沖あい,沖合,沖合い
おきあがり,起き上がり,起き上がり,起上り
おきあみ,沖醤蝦,沖あみ,沖アミ,沖醤蝦
おきいし,置き石,置き石,置石
おきかさご,沖笠子,沖カサゴ,沖笠子
おきがけ,起き掛け,起きがけ,起き掛け
おきがさ,置き傘,置き傘,置傘
おきご,置き碁,置き碁,置碁
おきさお,置き竿,置き竿,置竿
おきざま,置き様,置きざま,置き様
おきざり,置き去り,おき去り,置きざり,置き去り,置去り
おきじ,置き字,置き字,置字
おきすき,沖鋤,沖すき,沖鋤
おきだい,置き台,置き台,置台
おきつち,置き土,置き土,置土
おきづり,沖釣り,沖釣,沖釣り
おきてがみ,置き手紙,置き手紙,置手紙
おきてやぶり,掟破り,オキテ破り,掟破り
おきどけい,置き時計,置き時計,置時計
おきどこ,置き床,置き床,置床
おきどころ,置き所,置きどころ,置き所
おきなぐさ,翁草,おきな草,翁草
おきなます,沖鱠,沖なます,沖鱠
おきぬけ,起き抜け,起きぬけ,起き抜け
おきば,置き場,置き場,置場
おきばな,置き花,置き花,置花
おきひき,御木曳き,お木曳き,御木曳き
おきび,熾火,熾火,燠火
おきびき,置き引き,置き引,置き引き,置引,置引き
おきふし,起き伏し,起きふし,起き伏し,起き臥し
おきみやげ,置き土産,置きみやげ,置き土産,置土産
おきもの,置き物,置きもの,置き物,置物
おきゃく,御客,お客,御客
おきゃくさま,御客様,お客さま,お客様,御客様
おきや,置屋,置き屋,置屋
おきりょう,沖猟,沖漁,沖猟
おぎ,男木,男木,雄木
おぎなう,補う,補う,補なう
おぎなえる,補う,補える,補る
おく,置く,措く,擱く,置く
おくがき,奥書き,奥書,奥書き
おくがけ,奥駆け,奥駆け,奥駈
おくさま,奥様,奥さま,奥様
おくじまり,奥閉まり,奥じまり,奥閉まり
おくする,臆する,憶する,臆する
おくせつ,憶説,憶説,臆説
おくそく,憶測,憶測,臆測
おくそで,奥袖,奥袖,奧袖
おくづけ,奥付,奥付,奥付け
おくづめ,奥詰め,奥詰,奥詰め
おくて,奥手,奥手,晩稲
おくねぎ,晩葱,晩ネギ,晩葱
おくび,噯気,噯,噯気
おくびょう,臆病,憶病,臆病
おくふところ,奥懐,奥懐,奥懐ろ
おくみ,衽,衽,袵
おくみはば,衽幅,おくみ幅,衽幅
おくむき,奥向き,奥むき,奥向,奥向き
おくやみ,お悔やみ,お悔み,お悔やみ
おくゆかしい,奥床しい,奥ゆかしい,奥床しい
おくゆき,奥行き,奥ゆき,奥行,奥行き
おくゆるし,奥許し,奥許,奥許し
おくらす,遅らす,後らす,遅らす
おくらせる,遅らせる,後らせる,遅らせる
おくりおおかみ,送り狼,送りおおかみ,送りオオカミ,送り狼
おくりおもり,送り重り,送りおもり,送り重り
おくりがな,送り仮名,送りがな,送り仮名
おくりさき,送り先,おくり先,送りさき,送り先
おくりじょう,送り状,送り状,送状
おくりて,送り手,贈り手,送り手
おくりな,贈り名,おくり名,諡,諱名,謚,贈り名,贈名,送り名
おくりねじ,送り螺子,送りねじ,送り螺子
おくりむかえ,送り迎え,送りむかえ,送り向かえ,送り迎え
おくりもの,贈り物,おくり物,贈りもの,贈り物,贈物
おくれ,遅れ,後れ,遅れ
おくれげ,後れ毛,おくれ毛,後れ毛
おくればせ,遅れ馳せ,遅ればせ,遅れ馳せ
おくれる,遅れる,後れる,遅れる
おぐし,御髪,お髪,御髪
おぐらあん,小倉餡,小倉あん,小倉餡
おぐらい,小暗い,小ぐらい,小暗い
おぐれえ,小暗い,小ぐれえ,小暗え
おけがい,桶買い,おけ買い,桶買い
おけらび,朮火,おけら火,朮火
おける,置く,置ける,置る
おこ,烏滸,尾籠,烏滸
おこがましい,烏滸がましい,烏滸がましい,痴がましい
おこさま,お子様,お子さま,お子様,御子様
おこし,起こし,起こし,起し
おこす,起こす,熾す,興す,起こす,起す
おこせる,起こす,興せる,起こせる,起せる
おこぜぐみ,虎魚組,おこぜ組,虎魚組
おこたる,怠る,怠たる,怠る
おこない,行い,行い,行ない,行ひ
おこなう,行う,行う,行なう
おこなえる,行う,行える,行なえる
おこなわす,行わす,行なわす,行わす
おこり,瘧,瘧,瘧り
おこり,起こり,起こり,起り
おこりんぼう,怒りん坊,怒りんぼう,怒りん坊
おこる,起こる,熾る,興る,起こる,起る
おごり,驕り,傲り,奢り,驕り
おごる,驕る,傲る,奢る,驕る
おごれる,驕る,傲れる,奢れる,驕れる
おさえ,押さえ,抑え,押え,押さえ
おさえつけ,押さえ付け,押さえつけ,押さえ付け
おさえる,押さえる,圧える,抑える,押える,押さえる,押さへる
おさがり,お下がり,お下がり,御下がり
おさげ,御下げ,お下げ,御下げ
おさげがみ,御下げ髪,おさげ髪,お下げ髪,御下げ髪
おさし,御差し,御差,御差し
おさない,幼い,幼い,幼ない,稚ない
おさなご,幼子,幼な子,幼子
おさなごこち,幼心地,幼な心地,幼心地
おさなごころ,幼心,おさな心,幼心
おさなざくら,稚桜,稚桜,稚櫻
おさなづま,幼な妻,幼な妻,幼妻
おさななじみ,幼馴染み,幼なじみ,幼馴染,幼馴染み
おさねえ,幼い,幼え,幼ねえ,稚ねえ
おさまる,収まる,収まる,収る,蔵まる
おさまる,納まる,納まる,納る
おさめ,収め,収め,納
おさめどの,納殿,納め殿,納殿
おさめる,収める,収める,收める,蔵める
おさらい,お復習い,お復習い,お浚い,御復習い,御浚い
おさん,御産,お産,御産
おざしき,御座敷,お座敷,御座敷
おざなり,御座形,お座なり,お座成り,御座形,御座成り
おし,押し,圧し,押,押し
おし,鴛鴦,鴛,鴛鴦,鴦
おしあげ,押し上げ,押し上げ,押上げ
おしあて,押し当て,押し当て,推し当て,推当て
おしあゆ,押し鮎,押し鮎,押鮎
おしい,惜しい,惜い,惜しい
おしいた,押し板,押し板,押板
おしいれ,押し入れ,おし入れ,押し入,押し入れ,押入,押入れ
おしうり,押し売り,押し売,押し売り,押売,押売り
おしえ,押し絵,押し絵,押絵
おしえ,教え,教え,訓え
おしえぐさ,教え草,教え草,教へ草,教草
おしえる,教える,教える,教へる,訓える,誨へる
おしおいとり,御汐井取り,お汐井とり,御汐井取り
おしかく,押し角,押し角,押角
おしがた,押型,押し型,押型
おしくら,押競,押しくら,押競
おしぐま,押し隈,押し隈,押隈
おしさげ,押し下げ,押し下げ,押下げ
おしずし,押鮨,押しずし,押し寿し,押し寿司,押し鮓,押し鮨,押鮨
おしだし,押し出し,押し出し,押出,押出し
おしつけ,押し付け,押しつけ,押し付け,押付,押付け
おしつぶし,押し潰し,押し潰し,押潰し
おしど,押し戸,おし戸,押し戸
おしどり,鴛鴦,鴛,鴛鴦
おしどりふうふ,鴛鴦夫婦,おしどり夫婦,鴛鴦夫婦
おしならし,押し均し,押し均し,押均
おしば,押し葉,おし葉,押し葉,押葉
おしばな,押し花,押し花,押花
おしぶた,押し蓋,押しぶた,押し蓋
おしべ,雄蕊,雄しべ,雄シベ,雄蕊
おしぼり,御絞り,お絞り,御絞り
おしまい,お仕舞い,お仕舞い,お終い
おしみない,惜しみ無い,惜しみない,惜しみ無い
おしみねえ,惜しみ無い,惜しみねえ,惜しみ無え
おしむ,惜しむ,惜しむ,惜む
おしむぎ,押麦,おし麦,押し麦,押麦
おしむすめ,啞娘,おし娘,啞娘
おしめ,襁褓,御湿,襁褓
おしめ,押し目,押し目,押目
おしもんどう,押し問答,押し問答,押問答
おしゃれ,御洒落,お洒落,御洒落
おしょう,和尚,和上,和尚
おしろいくさい,白粉臭い,おしろい臭い,白粉臭い
おしろいくせえ,白粉臭い,おしろい臭え,白粉臭え
おしろいばな,白粉花,おしろい花,白粉花
おしろいやけ,白粉焼け,おしろい焼け,白粉焼け
おしんこ,御新香,お新香,御新香
おじ,伯父,伯父,伯父翁
おじおば,伯父伯母,伯父伯母,叔父叔母
おじか,雄鹿,牡鹿,雄ジカ,雄鹿
おじがわり,伯父代わり,伯父代わり,叔父代わり
おじき,伯父貴,伯父貴,叔父貴
おじぎ,御辞儀,お辞儀,御辞儀
おじぎそう,含羞草,含羞草,おじぎ草,お辞儀草,御辞儀草
おじけ,怖じ気,おじ気,怖じ気,怯気
おじける,怖じける,怖ける,怖じける
おじこ,叔父子,おじ子,叔父子
おじごころ,伯父心,伯父心,叔父心
おじゃま,御邪魔,お邪魔,御邪魔
おじょう,御嬢,お嬢,御嬢
